time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2016-07-10,28.8,26.5,31.2,,,,,,,
2016-07-11,29.3,,34.0,,,,,,,
2016-07-12,29.0,25.0,33.0,,,,,,,
2016-07-13,29.0,26.2,32.4,,,,,,,
2016-07-14,29.1,26.6,33.2,,,,,,,
2016-07-15,29.7,27.0,33.6,,,,,,,
2016-07-16,27.8,,32.6,,,,,,,
2016-07-17,27.4,,,,,,,,,
2016-07-18,28.5,24.0,32.2,,,,,,,
2016-07-19,27.8,25.2,32.0,,,,,,,
2016-07-20,26.2,,32.0,,,,,,,
2016-07-21,27.9,24.0,31.6,,,,,,,
2016-07-22,26.3,,31.0,,,,,,,
2016-07-23,28.7,24.6,33.6,,,,,,,
2016-07-24,27.9,25.0,32.0,,,,,,,
2016-07-25,28.3,24.8,31.2,,,,,,,
2016-07-26,28.5,24.0,32.4,,,,,,,
2016-07-27,29.4,25.6,,,,,,,,
2016-07-28,29.5,24.0,33.4,,,,,,,
2016-07-29,29.8,25.4,34.4,,,,,,,
2016-07-30,29.1,25.0,32.6,,,,,,,
2016-07-31,29.9,26.0,33.4,,,,,,,
2016-08-01,28.3,,32.6,,,,,,,
2016-08-02,28.3,25.0,32.6,,,,,,,
2016-08-03,28.8,24.6,32.4,,,,,,,
2016-08-04,29.0,25.6,33.0,,,,,,,
2016-08-05,29.1,25.0,32.4,,,,,,,
2016-08-06,29.3,25.6,33.6,,,,,,,
2016-08-07,28.9,26.0,32.8,,,,,,,
2016-08-08,27.8,,30.6,,,,,,,
2016-08-09,28.4,25.6,32.0,,,,,,,
2016-08-10,29.3,25.4,34.0,,,,,,,
2016-08-11,28.9,25.8,32.0,,,,,,,
2016-08-12,29.2,26.0,32.2,,,,,,,
2016-08-13,28.1,23.4,32.2,,,,,,,
2016-08-14,26.2,25.0,30.0,,,,,,,
2016-08-15,28.6,24.9,32.0,,,,,,,
2016-08-16,28.3,25.6,31.4,,,,,,,
2016-08-17,29.8,25.4,34.0,,,,,,,
2016-08-18,28.9,26.0,31.8,,,,,,,
2016-08-19,28.0,,32.0,,,,,,,
2016-08-20,28.6,24.0,31.6,,,,,,,
2016-08-21,28.7,25.0,,,,,,,,
2016-08-22,28.6,25.8,32.0,,,,,,,
2016-08-23,27.9,,31.0,,,,,,,
2016-08-24,28.3,24.8,30.8,,,,,,,
2016-08-25,28.4,25.0,32.0,,,,,,,
2016-08-26,29.0,26.0,32.0,,,,,,,
2016-08-27,28.6,26.2,33.0,,,,,,,
2016-08-28,29.0,25.0,32.0,,,,,,,
2016-08-29,28.1,26.0,,,,,,,,
2016-08-30,26.7,,30.8,,,,,,,
2016-08-31,29.1,24.2,33.2,,,,,,,
2016-09-01,28.9,25.0,33.0,,,,,,,
2016-09-02,28.9,26.0,32.0,,,,,,,
2016-09-03,28.7,25.9,31.6,,,,,,,
2016-09-04,28.9,,33.0,,,,,,,
2016-09-05,29.1,25.0,32.8,,,,,,,
2016-09-06,28.7,,32.8,,,,,,,
2016-09-07,27.4,24.6,,,,,,,,
2016-09-08,28.1,25.0,31.0,,,,,,,
2016-09-09,29.7,25.4,33.0,,,,,,,
2016-09-10,29.9,27.0,32.6,,,,,,,
2016-09-11,29.1,25.0,34.2,,,,,,,
2016-09-12,28.1,,32.2,,,,,,,
2016-09-13,29.6,26.2,,,,,,,,
2016-09-14,28.6,,32.2,,,,,,,
2016-09-15,28.2,25.4,32.8,,,,,,,
2016-09-16,29.4,25.8,32.6,,,,,,,
2016-09-17,28.3,,32.0,,,,,,,
2016-09-18,28.9,25.4,33.0,,,,,,,
2016-09-19,27.8,,31.6,,,,,,,
2016-09-20,29.4,26.1,33.6,,,,,,,
2016-09-21,27.8,,32.6,,,,,,,
2016-09-22,28.1,26.0,30.4,,,,,,,
2016-09-23,27.6,25.4,,,,,,,,
2016-09-24,27.2,25.4,32.2,,,,,,,
2016-09-25,28.3,,,,,,,,,
2016-09-26,29.0,25.0,32.2,,,,,,,
2016-09-27,28.8,25.4,32.2,,,,,,,
2016-09-28,28.5,,32.8,,,,,,,
2016-09-29,28.7,24.2,32.2,,,,,,,
2016-09-30,27.5,25.0,29.8,,,,,,,
2016-10-01,29.7,26.2,33.0,,,,,,,
2016-10-02,28.2,26.0,32.8,,,,,,,
2016-10-03,28.7,26.2,33.6,,,,,,,
2016-10-04,27.5,26.0,31.8,,,,,,,
2016-10-05,28.4,25.2,32.6,,,,,,,
2016-10-06,28.7,,31.8,,,,,,,
2016-10-07,29.1,25.0,32.6,,,,,,,
2016-10-08,27.5,,30.8,,,,,,,
2016-10-09,27.9,25.0,32.6,,,,,,,
2016-10-10,26.9,,30.6,,,,,,,
2016-10-11,27.9,,32.8,,,,,,,
2016-10-12,27.3,25.4,,,,,,,,
2016-10-13,27.7,26.0,31.8,,,,,,,
2016-10-14,27.9,25.8,30.2,,,,,,,
2016-10-15,27.3,,,,,,,,,
2016-10-16,29.7,25.1,33.6,,,,,,,
2016-10-17,29.6,26.1,32.8,,,,,,,
2016-10-18,29.7,,33.4,,,,,,,
2016-10-19,29.8,27.0,33.8,,,,,,,
2016-10-20,29.9,27.2,32.8,,,,,,,
2016-10-21,28.1,,32.4,,,,,,,
2016-10-22,28.4,,32.0,,,,,,,
2016-10-23,25.6,,29.6,,,,,,,
2016-10-24,27.8,,31.8,,,,,,,
2016-10-25,28.7,24.2,31.4,,,,,,,
2016-10-26,29.3,,,,,,,,,
2016-10-27,27.8,25.8,31.4,,,,,,,
2016-10-28,27.3,,31.6,,,,,,,
2016-10-29,27.3,25.4,33.4,,,,,,,
2016-10-30,28.3,,32.2,,,,,,,
2016-10-31,28.8,25.8,32.8,,,,,,,
2016-11-01,28.2,26.2,34.0,,,,,,,
2016-11-02,29.1,25.0,33.2,,,,,,,
2016-11-03,28.8,26.8,32.0,,,,,,,
2016-11-04,28.7,25.8,,,,,,,,
2016-11-05,29.2,25.0,31.6,,,,,,,
2016-11-06,29.1,26.8,32.4,,,,,,,
2016-11-07,30.2,26.8,33.6,,,,,,,
2016-11-08,27.6,,31.6,,,,,,,
2016-11-09,28.2,24.8,32.2,,,,,,,
2016-11-10,28.0,,,,,,,,,
2016-11-11,26.8,25.0,31.0,,,,,,,
2016-11-12,28.1,25.0,32.0,,,,,,,
2016-11-13,26.9,,,,,,,,,
2016-11-14,28.1,25.0,31.6,,,,,,,
2016-11-15,27.6,,32.4,,,,,,,
2016-11-16,29.1,25.0,,,,,,,,
2016-11-17,29.3,25.0,32.4,,,,,,,
2016-11-18,28.1,,31.4,,,,,,,
2016-11-19,29.9,25.8,,,,,,,,
2016-11-20,28.6,26.0,33.0,,,,,,,
2016-11-21,27.6,,30.8,,,,,,,
2016-11-22,28.2,25.0,32.4,,,,,,,
2016-11-23,28.8,,32.0,,,,,,,
2016-11-24,28.8,25.8,32.0,,,,,,,
2016-11-25,28.7,26.9,32.0,,,,,,,
2016-11-26,28.8,26.0,,,,,,,,
2016-11-27,29.1,,32.2,,,,,,,
2016-11-28,28.4,25.6,31.4,,,,,,,
2016-11-29,27.9,25.0,30.0,,,,,,,
2016-11-30,28.5,25.4,31.0,,,,,,,
2016-12-01,29.0,26.0,32.2,,,,,,,
2016-12-02,26.6,,30.2,,,,,,,
2016-12-03,28.2,25.2,32.8,,,,,,,
2016-12-04,25.5,,30.0,,,,,,,
2016-12-05,26.6,24.0,28.4,,,,,,,
2016-12-06,27.4,,30.6,,,,,,,
2016-12-07,28.6,26.4,,,,,,,,
2016-12-08,28.1,,32.2,,,,,,,
2016-12-09,29.9,25.2,33.0,,,,,,,
2016-12-10,29.8,27.0,34.4,,,,,,,
2016-12-11,27.0,,31.0,,,,,,,
2016-12-12,27.8,25.2,30.6,,,,,,,
2016-12-13,29.6,,34.0,,,,,,,
2016-12-14,27.4,,30.6,,,,,,,
2016-12-15,28.8,25.4,33.0,,,,,,,
2016-12-16,29.3,26.7,32.2,,,,,,,
2016-12-17,27.4,,30.2,,,,,,,
2016-12-18,28.9,26.0,,,,,,,,
2016-12-19,28.1,26.4,31.4,,,,,,,
2016-12-20,29.4,26.4,34.0,,,,,,,
2016-12-21,28.8,26.6,32.4,,,,,,,
2016-12-22,28.4,26.4,32.0,,,,,,,
2016-12-23,28.9,25.6,33.2,,,,,,,
2016-12-24,28.7,,32.2,,,,,,,
2016-12-25,28.3,26.4,32.4,,,,,,,
2016-12-26,28.6,,31.4,,,,,,,
2016-12-27,28.2,26.0,31.6,,,,,,,
2016-12-28,29.2,25.0,33.0,,,,,,,
2016-12-29,28.6,27.0,31.0,,,,,,,
2016-12-30,28.8,26.7,31.6,,,,,,,
2016-12-31,29.6,25.0,33.0,,,,,,,
2017-01-01,30.1,26.4,34.4,,,,,,,
2017-01-02,30.8,27.2,34.2,,,,,,,
2017-01-03,29.2,,33.8,,,,,,,
2017-01-04,27.6,25.0,30.4,,,,,,,
2017-01-05,27.9,,31.4,,,,,,,
2017-01-06,28.2,25.0,31.0,,,,,,,
2017-01-07,28.8,26.2,31.8,,,,,,,
2017-01-08,29.1,26.4,31.8,,,,,,,
2017-01-09,27.6,25.0,31.4,,,,,,,
2017-01-10,28.0,24.6,31.2,,,,,,,
2017-01-11,27.3,,31.6,17.0,,,,,,
2017-01-12,28.1,25.0,33.0,,,,,,,
2017-01-13,28.4,25.0,,,,,,,,
2017-01-14,26.5,,28.2,,,,,,,
2017-01-15,27.5,25.0,31.0,,,,,,,
2017-01-16,26.4,,30.0,,,,,,,
2017-01-17,27.3,24.0,31.8,,,,,,,
2017-01-18,28.4,24.8,,,,,,,,
2017-01-19,28.9,25.0,33.0,,,,,,,
2017-01-20,29.5,26.4,34.4,,,,,,,
2017-01-21,29.1,25.0,31.8,,,,,,,
2017-01-22,27.9,26.0,30.8,,,,,,,
2017-01-23,29.3,26.0,34.0,,,,,,,
2017-01-24,28.4,,,,,,,,,
2017-01-25,28.6,,32.0,,,,,,,
2017-01-26,28.0,24.2,,,,,,,,
2017-01-27,27.8,25.2,31.0,,,,,,,
2017-01-28,27.1,,29.2,,,,,,,
2017-01-29,27.0,24.8,29.2,,,,,,,
2017-01-30,27.3,25.2,30.8,,,,,,,
2017-01-31,26.3,,29.0,,,,,,,
2017-02-01,26.1,24.4,29.6,,,,,,,
2017-02-02,26.6,24.8,30.4,,,,,,,
2017-02-03,26.4,,,,,,,,,
2017-02-04,27.9,24.2,32.0,0.0,,,,,,
2017-02-05,28.4,25.0,32.4,,,,,,,
2017-02-06,28.3,25.9,31.6,,,,,,,
2017-02-07,28.4,,31.6,,,,,,,
2017-02-08,27.9,,31.8,,,,,,,
2017-02-09,26.8,,29.4,,,,,,,
2017-02-10,26.6,,29.0,,,,,,,
2017-02-11,26.1,24.2,28.8,,,,,,,
2017-02-12,26.7,,,,,,,,,
2017-02-13,27.7,24.2,30.6,,,,,,,
2017-02-14,27.0,24.0,,,,,,,,
2017-02-15,26.8,24.0,30.6,,,,,,,
2017-02-16,27.3,24.4,30.6,,,,,,,
2017-02-17,27.8,24.2,30.6,,,,,,,
2017-02-18,27.9,24.8,29.8,,,,,,,
2017-02-19,27.2,25.8,29.0,,,,,,,
2017-02-20,25.9,,27.6,,,,,,,
2017-02-21,26.1,,29.4,,,,,,,
2017-02-22,27.6,23.6,,,,,,,,
2017-02-23,28.3,23.8,32.0,,,,,,,
2017-02-24,27.9,25.1,30.4,,,,,,,
2017-02-25,27.2,,32.4,,,,,,,
2017-02-26,28.1,25.0,30.8,,,,,,,
2017-02-27,28.6,24.8,31.6,,,,,,,
2017-02-28,28.1,25.0,,,,,,,,
2017-03-01,28.0,25.8,32.2,,,,,,,
2017-03-02,28.0,25.6,,,,,,,,
2017-03-03,27.9,,,,,,,,,
2017-03-04,28.0,25.0,31.5,,,,,,,
2017-03-05,28.9,25.0,31.4,,,,,,,
2017-03-06,28.2,,31.6,,,,,,,
2017-03-07,26.6,,30.2,,,,,,,
2017-03-08,28.7,24.4,31.5,,,,,,,
2017-03-09,28.5,25.0,30.8,,,,,,,
2017-03-10,28.3,,31.2,,,,,,,
2017-03-11,28.4,25.4,31.6,,,,,,,
2017-03-12,28.9,26.0,33.0,,,,,,,
2017-03-13,30.0,26.0,34.4,,,,,,,
2017-03-14,29.8,26.0,33.4,,,,,,,
2017-03-15,29.5,,34.0,,,,,,,
2017-03-16,29.2,26.2,,,,,,,,
2017-03-17,28.4,26.0,32.0,,,,,,,
2017-03-18,27.1,,32.4,,,,,,,
2017-03-19,28.3,25.5,31.6,,,,,,,
2017-03-20,27.6,26.0,31.0,,,,,,,
2017-03-21,27.5,,31.0,,,,,,,
2017-03-22,27.9,25.0,31.0,,,,,,,
2017-03-23,26.2,24.0,29.0,,,,,,,
2017-03-24,29.1,24.4,32.2,,,,,,,
2017-03-25,28.7,27.2,31.0,,,,,,,
2017-03-26,27.7,,,,,,,,,
2017-03-27,28.6,24.6,31.8,,,,,,,
2017-03-28,27.8,25.0,32.2,,,,,,,
2017-03-29,29.0,25.0,33.6,,,,,,,
2017-03-30,28.9,26.0,32.6,,,,,,,
2017-03-31,27.5,25.8,,,,,,,,
2017-04-01,27.7,,,,,,,,,
2017-04-02,27.8,24.8,32.8,,,,,,,
2017-04-03,27.5,25.4,31.8,,,,,,,
2017-04-04,27.9,25.4,33.2,,,,,,,
2017-04-05,28.9,26.0,33.2,,,,,,,
2017-04-06,27.9,,33.0,,,,,,,
2017-04-07,28.2,,33.2,,,,,,,
2017-04-08,28.1,25.0,,,,,,,,
2017-04-09,28.8,25.2,34.2,,,,,,,
2017-04-10,28.7,26.0,33.8,,,,,,,
2017-04-11,27.8,,32.0,,,,,,,
2017-04-12,28.4,25.0,31.8,,,,,,,
2017-04-13,28.7,25.6,31.2,,,,,,,
2017-04-14,29.0,26.7,,,,,,,,
2017-04-15,28.8,26.0,32.0,,,,,,,
2017-04-16,27.5,,31.2,,,,,,,
2017-04-17,29.5,,32.8,,,,,,,
2017-04-18,28.5,26.0,32.2,,,,,,,
2017-04-19,27.5,25.8,32.0,,,,,,,
2017-04-20,29.9,25.5,34.2,,,,,,,
2017-04-21,29.4,26.0,32.8,,,,,,,
2017-04-22,28.0,,31.4,,,,,,,
2017-04-23,29.1,25.9,32.8,,,,,,,
2017-04-24,29.4,26.0,33.4,,,,,,,
2017-04-25,29.9,26.6,34.0,,,,,,,
2017-04-26,27.7,,32.0,,,,,,,
2017-04-27,28.2,25.0,32.4,,,,,,,
2017-04-28,28.7,25.4,33.2,,,,,,,
2017-04-29,30.1,26.0,34.0,,,,,,,
2017-04-30,29.4,26.2,33.0,,,,,,,
2017-05-01,28.6,,33.2,,,,,,,
2017-05-02,27.9,26.0,33.4,,,,,,,
2017-05-03,28.7,26.4,32.2,,,,,,,
2017-05-04,28.7,26.2,33.8,,,,,,,
2017-05-05,28.3,,33.4,,,,,,,
2017-05-06,27.9,25.0,30.8,,,,,,,
2017-05-07,28.1,25.4,31.6,,,,,,,
2017-05-08,28.5,25.5,32.6,,,,,,,
2017-05-09,29.6,25.8,33.2,,,,,,,
2017-05-10,28.4,,30.5,,,,,,,
2017-05-11,28.6,26.0,31.6,,,,,,,
2017-05-12,30.6,26.4,,,,,,,,
2017-05-13,30.0,26.0,33.4,,,,,,,
2017-05-14,29.3,26.8,32.6,,,,,,,
2017-05-15,30.7,27.2,35.0,,,,,,,
2017-05-16,30.2,27.8,33.0,,,,,,,
2017-05-17,30.2,28.0,33.0,,,,,,,
2017-05-18,30.4,28.0,33.4,,,,,,,
2017-05-19,30.5,27.0,33.6,,,,,,,
2017-05-20,30.1,27.5,32.8,,,,,,,
2017-05-21,29.5,,33.0,,,,,,,
2017-05-22,29.7,26.0,,,,,,,,
2017-05-23,29.8,27.0,33.4,,,,,,,
2017-05-24,29.7,27.0,34.0,,,,,,,
2017-05-25,29.6,,33.4,,,,,,,
2017-05-26,29.9,26.4,32.8,,,,,,,
2017-05-27,30.1,26.4,33.2,,,,,,,
2017-05-28,28.7,,32.0,,,,,,,
2017-05-29,26.8,,28.8,,,,,,,
2017-05-30,28.9,25.2,31.6,,,,,,,
2017-05-31,29.6,,34.4,,,,,,,
2017-06-01,28.3,25.8,30.8,,,,,,,
2017-06-02,28.9,26.4,31.6,,,,,,,
2017-06-03,29.1,26.6,32.4,,,,,,,
2017-06-04,29.4,27.1,32.8,,,,,,,
2017-06-05,28.6,,32.4,,,,,,,
2017-06-06,29.3,24.6,32.6,,,,,,,
2017-06-07,29.4,26.0,33.4,,,,,,,
2017-06-08,29.3,26.2,34.2,,,,,,,
2017-06-09,29.1,,,,,,,,,
2017-06-10,29.7,26.0,34.0,,,,,,,
2017-06-11,28.9,,31.8,,,,,,,
2017-06-12,30.0,26.6,33.8,,,,,,,
2017-06-13,28.1,,33.4,,,,,,,
2017-06-14,28.5,24.2,31.0,,,,,,,
2017-06-15,29.1,25.2,32.4,,,,,,,
2017-06-16,29.3,26.0,33.8,,,,,,,
2017-06-17,29.6,26.6,34.2,,,,,,,
2017-06-18,29.1,25.0,33.4,,,,,,,
2017-06-19,29.2,24.0,,,,,,,,
2017-06-20,29.3,22.6,33.6,,,,,,,
2017-06-21,29.6,25.4,34.4,,,,,,,
2017-06-22,28.3,26.0,30.2,,,,,,,
2017-06-23,28.1,25.0,31.2,,,,,,,
2017-06-24,26.9,,29.6,,,,,,,
2017-06-25,28.4,24.0,33.4,,,,,,,
2017-06-26,27.7,,31.8,,,,,,,
2017-06-27,28.8,24.0,32.6,,,,,,,
2017-06-28,28.7,25.0,33.2,,,,,,,
2017-06-29,28.7,,33.2,,,,,,,
2017-06-30,27.1,24.6,,,,,,,,
2017-07-01,29.2,,33.8,,,,,,,
2017-07-02,29.5,24.6,33.2,,,,,,,
2017-07-03,29.7,26.8,33.4,,,,,,,
2017-07-04,30.1,27.0,,,,,,,,
2017-07-05,29.3,,34.2,,,,,,,
2017-07-06,28.6,26.2,32.6,,,,,,,
2017-07-07,29.0,26.0,32.4,,,,,,,
2017-07-08,29.7,26.2,,,,,,,,
2017-07-09,29.0,,,,,,,,,
2017-07-10,28.1,,31.0,,,,,,,
2017-07-11,28.4,25.4,31.6,,,,,,,
2017-07-12,28.2,,31.6,,,,,,,
2017-07-13,28.4,,31.8,,,,,,,
2017-07-14,28.6,25.4,31.8,,,,,,,
2017-07-15,28.5,26.2,31.6,,,,,,,
2017-07-16,28.2,25.6,31.2,,,,,,,
2017-07-17,28.5,25.4,32.4,,,,,,,
2017-07-18,27.8,25.8,31.0,,,,,,,
2017-07-19,28.6,25.1,32.6,,,,,,,
2017-07-20,28.1,,31.8,,,,,,,
2017-07-21,28.1,25.2,,,,,,,,
2017-07-22,29.2,25.4,34.0,,,,,,,
2017-07-23,28.5,26.0,32.2,,,,,,,
2017-07-24,28.7,26.6,,,,,,,,
2017-07-25,28.8,25.4,33.0,,,,,,,
2017-07-26,29.3,25.6,34.6,,,,,,,
2017-07-27,28.6,25.0,33.4,,,,,,,
2017-07-28,29.2,26.4,33.8,,,,,,,
2017-07-29,29.3,26.6,34.4,,,,,,,
2017-07-30,29.7,26.4,,,,,,,,
2017-07-31,29.3,26.0,,,,,,,,
2017-08-01,28.7,25.6,,,,,,,,
2017-08-02,29.2,25.0,34.4,,,,,,,
2017-08-03,28.8,24.0,33.4,,,,,,,
2017-08-04,28.7,25.8,33.0,,,,,,,
2017-08-05,29.4,26.0,32.6,,,,,,,
2017-08-06,29.2,25.0,32.2,,,,,,,
2017-08-07,29.3,26.6,33.0,,,,,,,
2017-08-08,29.4,26.2,33.6,,,,,,,
2017-08-09,28.3,25.0,32.0,,,,,,,
2017-08-10,28.8,25.4,32.6,,,,,,,
2017-08-11,29.3,25.8,32.6,,,,,,,
2017-08-12,29.3,26.0,32.6,,,,,,,
2017-08-13,28.9,27.0,,,,,,,,
2017-08-14,28.5,26.9,,,,,,,,
2017-08-15,28.7,25.0,32.0,,,,,,,
2017-08-16,28.5,25.6,32.4,,,,,,,
2017-08-17,29.0,25.8,32.0,,,,,,,
2017-08-18,29.6,25.0,33.4,,,,,,,
2017-08-19,29.8,27.2,34.2,,,,,,,
2017-08-20,29.3,26.8,,,,,,,,
2017-08-21,29.9,,34.0,,,,,,,
2017-08-22,29.0,26.6,32.4,,,,,,,
2017-08-23,29.6,26.0,33.2,,,,,,,
2017-08-24,29.9,25.0,,,,,,,,
2017-08-25,29.5,26.4,32.8,,,,,,,
2017-08-26,29.7,26.6,33.8,,,,,,,
2017-08-27,29.2,25.0,,,,,,,,
2017-08-28,29.3,25.0,,,,,,,,
2017-08-29,27.8,,31.6,,,,,,,
2017-08-30,28.6,25.0,31.4,,,,,,,
2017-08-31,29.1,25.9,32.2,,,,,,,
2017-09-01,28.8,26.4,31.4,,,,,,,
2017-09-02,29.1,26.2,32.4,,,,,,,
2017-09-03,29.6,26.2,33.8,,,,,,,
2017-09-04,30.1,,,,,,,,,
2017-09-05,28.8,,32.6,,,,,,,
2017-09-06,29.6,25.8,34.0,,,,,,,
2017-09-07,29.2,,33.6,,,,,,,
2017-09-08,30.7,26.4,33.6,,,,,,,
2017-09-09,29.9,,33.2,,,,,,,
2017-09-10,28.6,,,,,,,,,
2017-09-11,28.9,24.8,31.6,,,,,,,
2017-09-12,28.5,26.0,31.2,,,,,,,
2017-09-13,28.6,25.0,32.0,,,,,,,
2017-09-14,29.9,25.6,33.8,,,,,,,
2017-09-15,29.5,27.4,32.4,,,,,,,
2017-09-16,30.6,27.2,,,,,,,,
2017-09-17,30.1,26.0,35.0,,,,,,,
2017-09-18,29.8,27.0,34.2,,,,,,,
2017-09-19,29.4,26.8,32.4,,,,,,,
2017-09-20,28.0,,32.2,,,,,,,
2017-09-21,28.1,24.0,30.8,,,,,,,
2017-09-22,29.2,24.8,32.8,,,,,,,
2017-09-23,29.6,26.5,32.8,,,,,,,
2017-09-24,27.8,,31.4,,,,,,,
2017-09-25,29.3,25.0,32.4,,,,,,,
2017-09-26,29.9,23.8,32.8,,,,,,,
2017-09-27,25.8,24.6,28.8,,,,,,,
2017-09-28,28.5,24.5,,,,,,,,
2017-09-29,28.1,,33.0,,,,,,,
2017-09-30,29.3,26.6,32.2,,,,,,,
2017-10-01,27.9,,,,,,,,,
2017-10-02,28.4,24.4,32.6,,,,,,,
2017-10-03,28.7,,32.0,,,,,,,
2017-10-04,29.1,24.0,32.2,,,,,,,
2017-10-05,30.2,26.4,34.0,,,,,,,
2017-10-06,29.8,27.4,32.6,,,,,,,
2017-10-07,29.6,,,,,,,,,
2017-10-08,29.2,26.0,31.8,,,,,,,
2017-10-09,28.7,,32.0,,,,,,,
2017-10-10,28.7,26.2,31.8,,,,,,,
2017-10-11,29.7,26.8,32.8,,,,,,,
2017-10-12,27.9,,32.0,,,,,,,
2017-10-13,29.4,25.4,32.8,,,,,,,
2017-10-14,29.7,26.2,33.8,,,,,,,
2017-10-15,30.1,27.2,33.4,,,,,,,
2017-10-16,28.6,,33.2,,,,,,,
2017-10-17,29.0,26.6,32.0,,,,,,,
2017-10-18,28.6,,32.8,,,,,,,
2017-10-19,27.6,,31.0,,,,,,,
2017-10-20,29.3,26.0,32.4,,,,,,,
2017-10-21,30.4,26.8,33.2,,,,,,,
2017-10-22,30.0,,32.8,,,,,,,
2017-10-23,27.8,,32.2,,,,,,,
2017-10-24,29.6,23.0,34.0,,,,,,,
2017-10-25,29.6,25.0,32.4,,,,,,,
2017-10-26,29.5,27.0,34.2,,,,,,,
2017-10-27,29.5,26.8,,,,,,,,
2017-10-28,28.2,,,,,,,,,
2017-10-29,28.6,25.0,32.0,,,,,,,
2017-10-30,29.3,25.8,32.4,,,,,,,
2017-10-31,29.9,26.0,32.8,,,,,,,
2017-11-01,29.3,26.8,32.4,,,,,,,
2017-11-02,29.8,26.0,33.0,,,,,,,
2017-11-03,29.7,27.0,33.0,,,,,,,
2017-11-04,28.6,,33.2,,,,,,,
2017-11-05,29.9,,33.6,,,,,,,
2017-11-06,29.2,26.0,33.2,,,,,,,
2017-11-07,27.1,,29.4,,,,,,,
2017-11-08,28.4,25.0,30.4,,,,,,,
2017-11-09,27.6,25.6,31.6,,,,,,,
2017-11-10,28.6,25.0,32.0,,,,,,,
2017-11-11,28.6,26.0,32.8,,,,,,,
2017-11-12,28.4,,34.0,,,,,,,
2017-11-13,27.1,,32.6,,,,,,,
2017-11-14,27.7,25.0,31.4,,,,,,,
2017-11-15,28.4,25.4,30.4,,,,,,,
2017-11-16,27.4,,31.8,,,,,,,
2017-11-17,27.9,25.0,32.6,,,,,,,
2017-11-18,28.3,25.0,31.6,,,,,,,
2017-11-19,27.2,,30.2,,,,,,,
2017-11-20,29.8,25.0,34.6,,,,,,,
2017-11-21,28.9,26.2,32.2,,,,,,,
2017-11-23,28.9,,,,,,,,,
2017-11-24,30.0,26.6,34.4,,,,,,,
2017-11-25,29.7,26.8,33.4,,,,,,,
2017-11-26,26.5,,30.2,,,,,,,
2017-11-27,26.9,24.2,,,,,,,,
2017-11-28,27.6,25.0,,,,,,,,
2017-11-29,28.1,,,,,,,,,
2017-11-30,26.2,,30.0,,,,,,,
2017-12-01,27.8,24.2,,,,,,,,
2017-12-02,28.7,25.4,32.0,,,,,,,
2017-12-03,29.6,26.0,33.6,,,,,,,
2017-12-04,29.0,,33.8,,,,,,,
2017-12-05,29.7,25.6,33.6,,,,,,,
2017-12-06,29.7,25.0,34.0,,,,,,,
2017-12-07,29.8,26.4,33.0,,,,,,,
2017-12-08,28.4,,32.0,,,,,,,
2017-12-09,29.0,26.2,33.2,,,,,,,
2017-12-10,28.7,,32.2,,,,,,,
2017-12-11,26.9,,,,,,,,,
2017-12-12,26.5,24.6,31.0,,,,,,,
2017-12-13,27.5,24.6,29.8,,,,,,,
2017-12-14,26.3,24.0,,,,,,,,
2017-12-15,28.6,25.4,31.8,,,,,,,
2017-12-16,26.8,,,,,,,,,
2017-12-17,26.7,25.0,29.6,,,,,,,
2017-12-18,27.4,25.0,30.4,,,,,,,
2017-12-19,27.6,25.2,30.0,,,,,,,
2017-12-20,26.9,,,,,,,,,
2017-12-21,26.4,24.2,28.8,,,,,,,
2017-12-22,28.2,25.5,,,,,,,,
2017-12-23,28.5,25.0,32.6,,,,,,,
2017-12-24,29.7,26.2,,,,,,,,
2017-12-25,29.9,25.8,34.8,,,,,,,
2017-12-26,28.9,26.0,32.4,,,,,,,
2017-12-27,28.6,,31.4,,,,,,,
2017-12-28,28.4,,31.8,,,,,,,
2017-12-29,28.7,25.6,30.8,,,,,,,
2017-12-30,28.5,26.0,30.6,,,,,,,
2017-12-31,27.4,,32.4,,,,,,,
2018-01-01,28.9,25.0,33.2,,,,,,,
2018-01-02,29.3,22.7,33.6,,,,,,,
2018-01-03,28.7,26.6,31.2,,,,,,,
2018-01-04,29.4,26.0,33.8,,,,,,,
2018-01-05,28.4,,,,,,,,,
2018-01-06,29.2,25.8,32.8,,,,,,,
2018-01-07,28.6,26.2,30.4,,,,,,,
2018-01-08,28.9,26.8,32.2,,,,,,,
2018-01-09,28.1,,30.6,,,,,,,
2018-01-10,28.8,25.0,31.6,,,,,,,
2018-01-11,28.0,25.0,32.4,,,,,,,
2018-01-12,28.7,26.0,30.6,,,,,,,
2018-01-13,28.3,,31.0,,,,,,,
2018-01-14,25.8,,29.8,,,,,,,
2018-01-15,25.9,23.1,30.0,,,,,,,
2018-01-16,27.7,24.2,30.8,,,,,,,
2018-01-17,27.8,,30.2,,,,,,,
2018-01-18,25.6,,27.6,,,,,,,
2018-01-19,26.2,24.0,29.2,,,,,,,
2018-01-20,26.6,24.2,31.2,,,,,,,
2018-01-21,28.1,24.5,32.0,,,,,,,
2018-01-22,27.9,25.0,,,,,,,,
2018-01-23,27.9,25.0,31.0,,,,,,,
2018-01-24,27.0,,,,,,,,,
